fromCurrency,timeStamp,regularMarketPrice,regularMarketChange,regularMarketChangePercent,simpleMovingAVG,regularMarketTime,regularMarketDayLow,regularMarketDayHigh,regularMarketDayRange,regularMarketVolume,volume24Hr,volumeAllCurrencies,averageDailyVolume3Month,averageDailyVolume10Day,fiftyTwoWeekLowChange,fiftyTwoWeekLowChangePercent,fiftyTwoWeekRange,fiftyTwoWeekHighChange,fiftyTwoWeekHighChangePercent,fiftyTwoWeekLow,fiftyTwoWeekHigh,fiftyDayAverage,fiftyDayAverageChange,fiftyDayAverageChangePercent,twoHundredDayAverage,twoHundredDayAverageChange,twoHundredDayAverageChangePercent,marketCap,priceHint,circulatingSupply
BTC,"Mon, 16 May 2022 06:27:39 GMT",29703.947,-95.05078,-0.31897345,38356.565666666669,1652682360,29703.947,31206.668,29703.947 - 31206.668,28968198144,28968198144,28968198144,29504210741,47400632814,3353.457,0.12726356,26350.49 - 68789.625,-39085.68,-0.56819147,26350.49,68789.625,39937.777,-10233.83,-0.25624436,45427.973,-15724.025,-0.3461309,565597503488,2,19041156
BTC,"Mon, 16 May 2022 06:28:40 GMT",29685.553,-121.259766,-0.40681717,38350.434333333331,1652682420,29685.553,31206.668,29685.553 - 31206.668,28972580864,28972580864,28972580864,29504210741,47400632814,3335.0625,0.12656549,26350.49 - 68789.625,-39104.07,-0.56845886,26350.49,68789.625,39937.777,-10252.225,-0.25670493,45427.973,-15742.42,-0.34653583,565247213568,2,19041156
BTC,"Mon, 16 May 2022 06:29:40 GMT",29548.77,-256.55078,-0.86075467,38304.84,1652682480,29548.77,31206.668,29548.77 - 31206.668,29049196544,29049196544,29049196544,29504210741,47400632814,3198.2793,0.12137456,26350.49 - 68789.625,-39240.855,-0.57044727,26350.49,68789.625,39937.777,-10389.008,-0.26012984,45427.973,-15879.203,-0.34954682,562642747392,2,19041156
BTC,"Mon, 16 May 2022 06:30:41 GMT",29541.87,-260.6504,-0.87459046,38302.54,1652682540,29541.87,31206.668,29541.87 - 31206.668,29073152000,29073152000,29073152000,29504210741,47400632814,3191.379,0.1211127,26350.49 - 68789.625,-39247.758,-0.57054764,26350.49,68789.625,39937.777,-10395.908,-0.26030263,45427.973,-15886.104,-0.34969872,562511347712,2,19041156
BTC,"Mon, 16 May 2022 06:31:42 GMT",29539.201,-259.77734,-0.87176716,38301.650333333331,1652682600,29539.201,31206.668,29539.201 - 31206.668,29069264896,29069264896,29069264896,29504210741,47400632814,3188.711,0.12101144,26350.49 - 68789.625,-39250.42,-0.5705864,26350.49,68789.625,39937.777,-10398.576,-0.26036942,45427.973,-15888.771,-0.34975743,562460557312,2,19041156
BTC,"Mon, 16 May 2022 06:32:42 GMT",29496.654,-304.95117,-1.0232674,38287.468,1652682660,29496.654,31206.668,29496.654 - 31206.668,29183510528,29183510528,29183510528,29504210741,47400632814,3146.164,0.11939679,26350.49 - 68789.625,-39292.97,-0.57120484,26350.49,68789.625,39937.777,-10441.123,-0.26143476,45427.973,-15931.318,-0.35069403,561650401280,2,19041156
BTC,"Mon, 16 May 2022 06:33:12 GMT",29508.041,-288.47656,-0.968157,38291.263666666666,1652682720,29508.041,31206.668,29508.041 - 31206.668,29194579968,29194579968,29194579968,29504210741,47400632814,3157.5508,0.11982892,26350.49 - 68789.625,-39281.586,-0.5710394,26350.49,68789.625,39937.777,-10429.736,-0.26114964,45427.973,-15919.932,-0.35044336,561867194368,2,19041156
BTC,"Mon, 16 May 2022 06:33:43 GMT",29508.041,-288.47656,-0.968157,38291.263666666666,1652682720,29508.041,31206.668,29508.041 - 31206.668,29194579968,29194579968,29194579968,29504210741,47400632814,3157.5508,0.11982892,26350.49 - 68789.625,-39281.586,-0.5710394,26350.49,68789.625,39937.777,-10429.736,-0.26114964,45427.973,-15919.932,-0.35044336,561867194368,2,19041156
BTC,"Mon, 16 May 2022 06:34:43 GMT",29513.07,-288.46484,-0.9679566,38292.94,1652682780,29513.07,31206.668,29513.07 - 31206.668,29188034560,29188034560,29188034560,29504210741,47400632814,3162.58,0.12001978,26350.49 - 68789.625,-39276.555,-0.57096624,26350.49,68789.625,39937.777,-10424.707,-0.26102373,45427.973,-15914.902,-0.35033265,561963008000,2,19041156
BTC,"Mon, 16 May 2022 06:35:44 GMT",29525.404,-268.16797,-0.9000889,38297.051333333329,1652682840,29525.404,31206.668,29525.404 - 31206.668,29271490560,29271490560,29271490560,29504210741,47400632814,3174.914,0.120487854,26350.49 - 68789.625,-39264.22,-0.57078695,26350.49,68789.625,39937.777,-10412.373,-0.2607149,45427.973,-15902.568,-0.35006115,562197823488,2,19041156
BTC,"Mon, 16 May 2022 06:36:44 GMT",29514,-281.25586,-0.94395703,38293.25,1652682900,29514,31206.668,29514.0 - 31206.668,29271861248,29271861248,29271861248,29504210741,47400632814,3163.5098,0.120055065,26350.49 - 68789.625,-39275.625,-0.5709527,26350.49,68789.625,39937.777,-10423.777,-0.26100042,45427.973,-15913.973,-0.3503122,561980702720,2,19041156
BTC,"Mon, 16 May 2022 06:37:45 GMT",29490.002,-310.77344,-1.042836,38285.250666666667,1652682960,29490.002,31206.668,29490.002 - 31206.668,29281361920,29281361920,29281361920,29504210741,47400632814,3139.5117,0.119144335,26350.49 - 68789.625,-39299.625,-0.57130164,26350.49,68789.625,39937.777,-10447.775,-0.26160133,45427.973,-15937.971,-0.35084045,561523720192,2,19041156
BTC,"Mon, 16 May 2022 06:38:46 GMT",29481.957,-315.39062,-1.0584526,38282.569,1652683020,29481.957,31206.668,29481.957 - 31206.668,29348085760,29348085760,29348085760,29504210741,47400632814,3131.4668,0.11883903,26350.49 - 68789.625,-39307.668,-0.5714185,26350.49,68789.625,39937.777,-10455.82,-0.26180276,45427.973,-15946.016,-0.35101753,561370562560,2,19041156
BTC,"Mon, 16 May 2022 06:39:16 GMT",29489.455,-291.89258,-0.98012024,38285.068333333336,1652683080,29489.455,31206.668,29489.455 - 31206.668,29344518144,29344518144,29344518144,29504210741,47400632814,3138.9648,0.119123586,26350.49 - 68789.625,-39300.17,-0.57130957,26350.49,68789.625,39937.777,-10448.322,-0.261615,45427.973,-15938.518,-0.3508525,561513299968,2,19041156
BTC,"Mon, 16 May 2022 06:39:46 GMT",29489.455,-291.89258,-0.98012024,38285.068333333336,1652683080,29489.455,31206.668,29489.455 - 31206.668,29344518144,29344518144,29344518144,29504210741,47400632814,3138.9648,0.119123586,26350.49 - 68789.625,-39300.17,-0.57130957,26350.49,68789.625,39937.777,-10448.322,-0.261615,45427.973,-15938.518,-0.3508525,561513299968,2,19041156
BTC,"Mon, 16 May 2022 06:40:47 GMT",29505.02,-275.76367,-0.9259753,38290.256666666668,1652683140,29505.02,31206.668,29505.02 - 31206.668,29360869376,29360869376,29360869376,29504210741,47400632814,3154.5293,0.11971425,26350.49 - 68789.625,-39284.605,-0.5710833,26350.49,68789.625,39937.777,-10432.758,-0.2612253,45427.973,-15922.953,-0.35050988,561809653760,2,19041156
BTC,"Mon, 16 May 2022 06:41:47 GMT",29521.873,-243.59375,-0.8183785,38295.874333333333,1652683200,29505.02,31206.668,29505.02 - 31206.668,29423724544,29423724544,29423724544,29504210741,47400632814,3171.3828,0.12035385,26350.49 - 68789.625,-39267.75,-0.5708383,26350.49,68789.625,39937.777,-10415.904,-0.2608033,45427.973,-15906.1,-0.35013887,562130583552,2,19041156
BTC,"Mon, 16 May 2022 06:42:48 GMT",29526.008,-238.5625,-0.801499,38297.252666666667,1652683260,29505.02,31206.668,29505.02 - 31206.668,29419825152,29419825152,29419825152,29504210741,47400632814,3175.5176,0.12051076,26350.49 - 68789.625,-39263.617,-0.5707782,26350.49,68789.625,39937.777,-10411.77,-0.26069978,45427.973,-15901.965,-0.35004786,562209292288,2,19041156
BTC,"Mon, 16 May 2022 06:43:49 GMT",29526.46,-237.4375,-0.7977394,38297.403333333328,1652683320,29505.02,31206.668,29505.02 - 31206.668,29441169408,29441169408,29441169408,29504210741,47400632814,3175.9707,0.12052795,26350.49 - 68789.625,-39263.164,-0.5707716,26350.49,68789.625,39937.777,-10411.316,-0.26068842,45427.973,-15901.512,-0.3500379,562217943040,2,19041156
BTC,"Mon, 16 May 2022 06:44:49 GMT",29524.328,-233.14844,-0.7834948,38296.69266666667,1652683380,29505.02,31206.668,29505.02 - 31206.668,29493729280,29493729280,29493729280,29504210741,47400632814,3173.838,0.12044702,26350.49 - 68789.625,-39265.297,-0.5708026,26350.49,68789.625,39937.777,-10413.449,-0.26074183,45427.973,-15903.645,-0.35008484,562177310720,2,19041156
BTC,"Mon, 16 May 2022 06:45:50 GMT",29531.807,-224.81055,-0.7554982,38299.185666666657,1652683440,29505.02,31206.668,29505.02 - 31206.668,29508069376,29508069376,29508069376,29504210741,47400632814,3181.3164,0.120730825,26350.49 - 68789.625,-39257.82,-0.5706939,26350.49,68789.625,39937.777,-10405.971,-0.26055458,45427.973,-15896.166,-0.3499202,562319720448,2,19041156
BTC,"Mon, 16 May 2022 06:46:20 GMT",29557.592,-193.67383,-0.6509768,38307.780666666666,1652683500,29505.02,31206.668,29505.02 - 31206.668,29514033152,29514033152,29514033152,29504210741,47400632814,3207.1016,0.12170937,26350.49 - 68789.625,-39232.03,-0.570319,26350.49,68789.625,39937.777,-10380.186,-0.25990894,45427.973,-15870.381,-0.3493526,562810716160,2,19041156
BTC,"Mon, 16 May 2022 06:47:51 GMT",29615.71,-122.87695,-0.4131935,38327.153333333328,1652683560,29505.02,31206.668,29505.02 - 31206.668,29609496576,29609496576,29609496576,29504210741,47400632814,3265.2207,0.12391499,26350.49 - 68789.625,-39173.914,-0.56947416,26350.49,68789.625,39937.777,-10322.066,-0.2584537,45427.973,-15812.262,-0.34807324,563917357056,2,19041156
BTC,"Mon, 16 May 2022 06:48:21 GMT",29606.117,-127.703125,-0.42948928,38323.955666666669,1652683620,29505.02,31206.668,29505.02 - 31206.668,29624246272,29624246272,29624246272,29504210741,47400632814,3255.627,0.12355091,26350.49 - 68789.625,-39183.508,-0.56961364,26350.49,68789.625,39937.777,-10331.66,-0.25869393,45427.973,-15821.855,-0.34828442,563734708224,2,19041156
BTC,"Mon, 16 May 2022 06:49:22 GMT",29600.65,-137.70312,-0.46305144,38322.133333333331,1652683680,29505.02,31206.668,29505.02 - 31206.668,29628653568,29628653568,29628653568,29504210741,47400632814,3250.1602,0.123343445,26350.49 - 68789.625,-39188.977,-0.56969315,26350.49,68789.625,39937.777,-10337.127,-0.25883082,45427.973,-15827.322,-0.34840477,563630571520,2,19041156
BTC,"Mon, 16 May 2022 06:50:23 GMT",29566.104,-188.70508,-0.6342001,38310.618,1652683740,29505.02,31206.668,29505.02 - 31206.668,29662695424,29662695424,29662695424,29504210741,47400632814,3215.6133,0.12203239,26350.49 - 68789.625,-39223.523,-0.5701953,26350.49,68789.625,39937.777,-10371.674,-0.25969583,45427.973,-15861.869,-0.34916523,562972786688,2,19041156
BTC,"Mon, 16 May 2022 06:50:53 GMT",29558.854,-195.58203,-0.6573181,38308.201333333331,1652683800,29505.02,31206.668,29505.02 - 31206.668,29669697536,29669697536,29669697536,29504210741,47400632814,3208.3633,0.121757254,26350.49 - 68789.625,-39230.773,-0.57030076,26350.49,68789.625,39937.777,-10378.924,-0.25987735,45427.973,-15869.119,-0.34932482,562834767872,2,19041156
BTC,"Mon, 16 May 2022 06:51:23 GMT",29558.854,-195.58203,-0.6573181,38308.201333333331,1652683800,29505.02,31206.668,29505.02 - 31206.668,29669697536,29669697536,29669697536,29504210741,47400632814,3208.3633,0.121757254,26350.49 - 68789.625,-39230.773,-0.57030076,26350.49,68789.625,39937.777,-10378.924,-0.25987735,45427.973,-15869.119,-0.34932482,562834767872,2,19041156
BTC,"Mon, 16 May 2022 06:52:24 GMT",29556.963,-203.11719,-0.6825125,38307.571,1652683860,29505.02,31206.668,29505.02 - 31206.668,29662279680,29662279680,29662279680,29504210741,47400632814,3206.4727,0.121685505,26350.49 - 68789.625,-39232.664,-0.57032824,26350.49,68789.625,39937.777,-10380.814,-0.25992468,45427.973,-15871.01,-0.34936646,562798723072,2,19041156
BTC,"Mon, 16 May 2022 06:53:24 GMT",29548.463,-207.13281,-0.69610864,38304.737666666668,1652683920,29505.02,31206.668,29505.02 - 31206.668,29685075968,29685075968,29685075968,29504210741,47400632814,3197.9727,0.121362925,26350.49 - 68789.625,-39241.164,-0.5704518,26350.49,68789.625,39937.777,-10389.314,-0.26013753,45427.973,-15879.51,-0.34955356,562636849152,2,19041156
BTC,"Mon, 16 May 2022 06:53:55 GMT",29536.799,-219.62305,-0.73807305,38300.849666666669,1652683980,29505.02,31206.668,29505.02 - 31206.668,29680793600,29680793600,29680793600,29504210741,47400632814,3186.3086,0.12092028,26350.49 - 68789.625,-39252.83,-0.5706214,26350.49,68789.625,39937.777,-10400.979,-0.2604296,45427.973,-15891.174,-0.34981033,562414747648,2,19041156
BTC,"Mon, 16 May 2022 06:54:25 GMT",29536.799,-219.62305,-0.73807305,38300.849666666669,1652683980,29505.02,31206.668,29505.02 - 31206.668,29680793600,29680793600,29680793600,29504210741,47400632814,3186.3086,0.12092028,26350.49 - 68789.625,-39252.83,-0.5706214,26350.49,68789.625,39937.777,-10400.979,-0.2604296,45427.973,-15891.174,-0.34981033,562414747648,2,19041156
BTC,"Mon, 16 May 2022 06:55:26 GMT",29525.72,-237.03516,-0.79641443,38297.156666666669,1652684040,29505.02,31206.668,29505.02 - 31206.668,29695477760,29695477760,29695477760,29504210741,47400632814,3175.2305,0.120499864,26350.49 - 68789.625,-39263.906,-0.57078236,26350.49,68789.625,39937.777,-10412.057,-0.26070696,45427.973,-15902.252,-0.35005417,562203852800,2,19041156
BTC,"Mon, 16 May 2022 06:56:26 GMT",29509.824,-275.95117,-0.92645407,38291.858,1652684100,29505.02,31206.668,29505.02 - 31206.668,29701445632,29701445632,29701445632,29504210741,47400632814,3159.334,0.11989659,26350.49 - 68789.625,-39279.8,-0.57101345,26350.49,68789.625,39937.777,-10427.953,-0.261105,45427.973,-15918.148,-0.3504041,561901142016,2,19041156
BTC,"Mon, 16 May 2022 06:56:56 GMT",29511.39,-293.28516,-0.9840242,38292.38,1652684160,29505.02,31206.668,29505.02 - 31206.668,29713530880,29713530880,29713530880,29504210741,47400632814,3160.9004,0.11995604,26350.49 - 68789.625,-39278.234,-0.5709907,26350.49,68789.625,39937.777,-10426.387,-0.26106578,45427.973,-15916.582,-0.35036963,561930960896,2,19041156
BTC,"Mon, 16 May 2022 06:57:27 GMT",29511.39,-293.28516,-0.9840242,38292.38,1652684160,29505.02,31206.668,29505.02 - 31206.668,29713530880,29713530880,29713530880,29504210741,47400632814,3160.9004,0.11995604,26350.49 - 68789.625,-39278.234,-0.5709907,26350.49,68789.625,39937.777,-10426.387,-0.26106578,45427.973,-15916.582,-0.35036963,561930960896,2,19041156
BTC,"Mon, 16 May 2022 06:58:27 GMT",29522.14,-302.16797,-1.0131617,38295.963333333333,1652684220,29505.02,31206.668,29505.02 - 31206.668,29707450368,29707450368,29707450368,29504210741,47400632814,3171.6504,0.120364,26350.49 - 68789.625,-39267.484,-0.5708344,26350.49,68789.625,39937.777,-10415.637,-0.2607966,45427.973,-15905.832,-0.350133,562135695360,2,19041156
BTC,"Mon, 16 May 2022 06:59:28 GMT",29554.998,-296.8418,-0.9943843,38306.916,1652684280,29505.02,31206.668,29505.02 - 31206.668,29706526720,29706526720,29706526720,29504210741,47400632814,3204.5078,0.12161094,26350.49 - 68789.625,-39234.625,-0.5703567,26350.49,68789.625,39937.777,-10382.779,-0.25997388,45427.973,-15872.975,-0.3494097,562761302016,2,19041156
BTC,"Mon, 16 May 2022 06:59:58 GMT",29537.506,-325.55078,-1.0901468,38301.085333333329,1652684340,29505.02,31206.668,29505.02 - 31206.668,29706651648,29706651648,29706651648,29504210741,47400632814,3187.0156,0.12094711,26350.49 - 68789.625,-39252.117,-0.570611,26350.49,68789.625,39937.777,-10400.271,-0.2604119,45427.973,-15890.467,-0.34979475,562428248064,2,19041156
BTC,"Mon, 16 May 2022 07:00:28 GMT",29537.506,-325.55078,-1.0901468,38301.085333333329,1652684340,29505.02,31206.668,29505.02 - 31206.668,29706651648,29706651648,29706651648,29504210741,47400632814,3187.0156,0.12094711,26350.49 - 68789.625,-39252.117,-0.570611,26350.49,68789.625,39937.777,-10400.271,-0.2604119,45427.973,-15890.467,-0.34979475,562428248064,2,19041156
BTC,"Mon, 16 May 2022 07:01:29 GMT",29536.781,-332.83008,-1.1142812,38300.843666666668,1652684400,29505.02,31206.668,29505.02 - 31206.668,29699780608,29699780608,29699780608,29504210741,47400632814,3186.291,0.12091961,26350.49 - 68789.625,-39252.844,-0.57062155,26350.49,68789.625,39937.777,-10400.996,-0.26043,45427.973,-15891.191,-0.34981072,562414485504,2,19041156
BTC,"Mon, 16 May 2022 07:02:29 GMT",29531.52,-386.14648,-1.290696,38299.09,1652684460,29505.02,31206.668,29505.02 - 31206.668,29682702336,29682702336,29682702336,29504210741,47400632814,3181.0293,0.12071993,26350.49 - 68789.625,-39258.105,-0.5706981,26350.49,68789.625,39937.777,-10406.258,-0.26056176,45427.973,-15896.453,-0.34992653,562314280960,2,19041156
BTC,"Mon, 16 May 2022 07:03:00 GMT",29533.668,-415.76367,-1.3882208,38299.806,1652684520,29505.02,31206.668,29505.02 - 31206.668,29658400768,29658400768,29658400768,29504210741,47400632814,3183.1777,0.12080146,26350.49 - 68789.625,-39255.957,-0.57066685,26350.49,68789.625,39937.777,-10404.109,-0.26050797,45427.973,-15894.305,-0.34987924,562355175424,2,19041156
BTC,"Mon, 16 May 2022 07:03:30 GMT",29533.668,-415.76367,-1.3882208,38299.806,1652684520,29505.02,31206.668,29505.02 - 31206.668,29658400768,29658400768,29658400768,29504210741,47400632814,3183.1777,0.12080146,26350.49 - 68789.625,-39255.957,-0.57066685,26350.49,68789.625,39937.777,-10404.109,-0.26050797,45427.973,-15894.305,-0.34987924,562355175424,2,19041156
BTC,"Mon, 16 May 2022 07:04:31 GMT",29534.293,-404.47852,-1.3510162,38300.014333333333,1652684580,29505.02,31206.668,29505.02 - 31206.668,29669273600,29669273600,29669273600,29504210741,47400632814,3183.8027,0.12082518,26350.49 - 68789.625,-39255.332,-0.57065773,26350.49,68789.625,39937.777,-10403.484,-0.26049232,45427.973,-15893.68,-0.3498655,562367102976,2,19041156
BTC,"Mon, 16 May 2022 07:05:31 GMT",29517.717,-417.63477,-1.3951222,38294.489,1652684640,29505.02,31206.668,29505.02 - 31206.668,29596215296,29596215296,29596215296,29504210741,47400632814,3167.2266,0.12019612,26350.49 - 68789.625,-39271.906,-0.5708987,26350.49,68789.625,39937.777,-10420.061,-0.26090738,45427.973,-15910.256,-0.35023037,562051481600,2,19041156
BTC,"Mon, 16 May 2022 07:06:02 GMT",29517.746,-384.05664,-1.2843927,38294.498666666666,1652684700,29505.02,31206.668,29505.02 - 31206.668,29580244992,29580244992,29580244992,29504210741,47400632814,3167.2559,0.12019723,26350.49 - 68789.625,-39271.88,-0.5708983,26350.49,68789.625,39937.777,-10420.031,-0.26090664,45427.973,-15910.227,-0.35022974,562052005888,2,19041156
BTC,"Mon, 16 May 2022 07:06:32 GMT",29517.746,-384.05664,-1.2843927,38294.498666666666,1652684700,29505.02,31206.668,29505.02 - 31206.668,29580244992,29580244992,29580244992,29504210741,47400632814,3167.2559,0.12019723,26350.49 - 68789.625,-39271.88,-0.5708983,26350.49,68789.625,39937.777,-10420.031,-0.26090664,45427.973,-15910.227,-0.35022974,562052005888,2,19041156
BTC,"Mon, 16 May 2022 07:07:32 GMT",29525.264,-376.18945,-1.2580973,38297.004666666668,1652684760,29505.02,31206.668,29505.02 - 31206.668,29577082880,29577082880,29577082880,29504210741,47400632814,3174.7734,0.12048252,26350.49 - 68789.625,-39264.36,-0.570789,26350.49,68789.625,39937.777,-10412.514,-0.2607184,45427.973,-15902.709,-0.35006425,562195136512,2,19041156
BTC,"Mon, 16 May 2022 07:08:33 GMT",29536.465,-358.04688,-1.1977029,38300.738333333335,1652684820,29505.02,31206.668,29505.02 - 31206.668,29573787648,29573787648,29573787648,29504210741,47400632814,3185.9746,0.120907605,26350.49 - 68789.625,-39253.16,-0.57062614,26350.49,68789.625,39937.777,-10401.3125,-0.26043794,45427.973,-15891.508,-0.34981766,562408456192,2,19041156
BTC,"Mon, 16 May 2022 07:09:03 GMT",29508.828,-371.2539,-1.2424763,38291.526000000005,1652684880,29505.02,31206.668,29505.02 - 31206.668,29565816832,29565816832,29565816832,29504210741,47400632814,3158.338,0.119858794,26350.49 - 68789.625,-39280.797,-0.57102793,26350.49,68789.625,39937.777,-10428.949,-0.26112995,45427.973,-15919.145,-0.35042605,561882202112,2,19041156
BTC,"Mon, 16 May 2022 07:09:34 GMT",29508.828,-371.2539,-1.2424763,38291.526000000005,1652684880,29505.02,31206.668,29505.02 - 31206.668,29565816832,29565816832,29565816832,29504210741,47400632814,3158.338,0.119858794,26350.49 - 68789.625,-39280.797,-0.57102793,26350.49,68789.625,39937.777,-10428.949,-0.26112995,45427.973,-15919.145,-0.35042605,561882202112,2,19041156
BTC,"Mon, 16 May 2022 07:10:34 GMT",29495.424,-383.9004,-1.2848389,38287.058,1652684940,29495.424,31206.668,29495.424 - 31206.668,29588750336,29588750336,29588750336,29504210741,47400632814,3144.9336,0.1193501,26350.49 - 68789.625,-39294.203,-0.57122284,26350.49,68789.625,39937.777,-10442.354,-0.26146558,45427.973,-15932.549,-0.35072112,561627004928,2,19041156
BTC,"Mon, 16 May 2022 07:11:35 GMT",29473.002,-407.0703,-1.3623464,38279.584,1652685000,29473.002,31206.668,29473.002 - 31206.668,29610975232,29610975232,29610975232,29504210741,47400632814,3122.5117,0.11849919,26350.49 - 68789.625,-39316.625,-0.57154876,26350.49,68789.625,39937.777,-10464.775,-0.262027,45427.973,-15954.971,-0.35121468,561200037888,2,19041156
BTC,"Mon, 16 May 2022 07:12:05 GMT",29486.725,-414.17383,-1.3851602,38284.158333333333,1652685060,29486.725,31206.668,29486.725 - 31206.668,29615380480,29615380480,29615380480,29504210741,47400632814,3136.2344,0.11901996,26350.49 - 68789.625,-39302.9,-0.5713492,26350.49,68789.625,39937.777,-10451.053,-0.26168337,45427.973,-15941.248,-0.3509126,561461329920,2,19041156
BTC,"Mon, 16 May 2022 07:12:35 GMT",29486.725,-414.17383,-1.3851602,38284.158333333333,1652685060,29486.725,31206.668,29486.725 - 31206.668,29615380480,29615380480,29615380480,29504210741,47400632814,3136.2344,0.11901996,26350.49 - 68789.625,-39302.9,-0.5713492,26350.49,68789.625,39937.777,-10451.053,-0.26168337,45427.973,-15941.248,-0.3509126,561461329920,2,19041156
BTC,"Mon, 16 May 2022 07:13:36 GMT",29463.186,-452.77148,-1.5134794,38276.312,1652685120,29463.186,31206.668,29463.186 - 31206.668,29611368448,29611368448,29611368448,29504210741,47400632814,3112.6953,0.11812665,26350.49 - 68789.625,-39326.438,-0.5716914,26350.49,68789.625,39937.777,-10474.592,-0.26227278,45427.973,-15964.787,-0.35143077,561013063680,2,19041156
BTC,"Mon, 16 May 2022 07:14:37 GMT",29443.844,-499.51562,-1.668201,38269.864666666668,1652685180,29443.844,31206.668,29443.844 - 31206.668,29621903360,29621903360,29621903360,29504210741,47400632814,3093.3535,0.11739264,26350.49 - 68789.625,-39345.78,-0.5719726,26350.49,68789.625,39937.777,-10493.934,-0.26275706,45427.973,-15984.129,-0.35185653,560644816896,2,19041156
BTC,"Mon, 16 May 2022 07:15:07 GMT",29443.396,-488.9414,-1.6334891,38269.715333333334,1652685240,29443.396,31206.668,29443.396 - 31206.668,29618581504,29618581504,29618581504,29504210741,47400632814,3092.9062,0.117375664,26350.49 - 68789.625,-39346.227,-0.5719791,26350.49,68789.625,39937.777,-10494.381,-0.26276827,45427.973,-15984.576,-0.35186636,560636297216,2,19041156
BTC,"Mon, 16 May 2022 07:15:37 GMT",29443.396,-488.9414,-1.6334891,38269.715333333334,1652685240,29443.396,31206.668,29443.396 - 31206.668,29618581504,29618581504,29618581504,29504210741,47400632814,3092.9062,0.117375664,26350.49 - 68789.625,-39346.227,-0.5719791,26350.49,68789.625,39937.777,-10494.381,-0.26276827,45427.973,-15984.576,-0.35186636,560636297216,2,19041156
BTC,"Mon, 16 May 2022 07:16:38 GMT",29443.13,-486.6172,-1.6258674,38269.626666666671,1652685300,29443.13,31206.668,29443.13 - 31206.668,29613160448,29613160448,29613160448,29504210741,47400632814,3092.6406,0.117365584,26350.49 - 68789.625,-39346.492,-0.5719829,26350.49,68789.625,39937.777,-10494.646,-0.2627749,45427.973,-15984.842,-0.35187224,560631250944,2,19041156
BTC,"Mon, 16 May 2022 07:17:38 GMT",29432.703,-492.67773,-1.6463504,38266.151000000005,1652685360,29432.703,31206.668,29432.703 - 31206.668,29592264704,29592264704,29592264704,29504210741,47400632814,3082.213,0.11696985,26350.49 - 68789.625,-39356.92,-0.57213455,26350.49,68789.625,39937.777,-10505.074,-0.263036,45427.973,-15995.27,-0.35210177,560432676864,2,19041156
BTC,"Mon, 16 May 2022 07:18:09 GMT",29446.385,-470.22852,-1.5717992,38270.711666666662,1652685420,29443.396,31206.668,29443.396 - 31206.668,29604362240,29604362240,29604362240,29504210741,47400632814,3095.8945,0.11748907,26350.49 - 68789.625,-39343.242,-0.5719357,26350.49,68789.625,39937.777,-10491.393,-0.26269346,45427.973,-15981.588,-0.3518006,560693182464,2,19041156
BTC,"Mon, 16 May 2022 07:18:39 GMT",29446.385,-470.22852,-1.5717992,38270.711666666662,1652685420,29443.396,31206.668,29443.396 - 31206.668,29604362240,29604362240,29604362240,29504210741,47400632814,3095.8945,0.11748907,26350.49 - 68789.625,-39343.242,-0.5719357,26350.49,68789.625,39937.777,-10491.393,-0.26269346,45427.973,-15981.588,-0.3518006,560693182464,2,19041156
BTC,"Mon, 16 May 2022 07:19:40 GMT",29449.086,-468.70312,-1.5666369,38271.612,1652685480,29443.396,31206.668,29443.396 - 31206.668,29608194048,29608194048,29608194048,29504210741,47400632814,3098.5957,0.117591575,26350.49 - 68789.625,-39340.54,-0.5718964,26350.49,68789.625,39937.777,-10488.691,-0.2626258,45427.973,-15978.887,-0.35174114,560744628224,2,19041156
BTC,"Mon, 16 May 2022 07:20:40 GMT",29446.639,-479.20508,-1.6013087,38270.796333333332,1652685540,29443.396,31206.668,29443.396 - 31206.668,29638834176,29638834176,29638834176,29504210741,47400632814,3096.1484,0.1174987,26350.49 - 68789.625,-39342.984,-0.57193196,26350.49,68789.625,39937.777,-10491.139,-0.2626871,45427.973,-15981.334,-0.35179502,560698032128,2,19041156
BTC,"Mon, 16 May 2022 07:21:11 GMT",29435.045,-495.6211,-1.6558969,38266.931666666656,1652685600,29435.045,31206.668,29435.045 - 31206.668,29635788800,29635788800,29635788800,29504210741,47400632814,3084.5547,0.117058724,26350.49 - 68789.625,-39354.58,-0.57210046,26350.49,68789.625,39937.777,-10502.732,-0.2629774,45427.973,-15992.928,-0.35205022,560477241344,2,19041156
BTC,"Mon, 16 May 2022 07:21:41 GMT",29435.045,-495.6211,-1.6558969,38266.931666666656,1652685600,29435.045,31206.668,29435.045 - 31206.668,29635788800,29635788800,29635788800,29504210741,47400632814,3084.5547,0.117058724,26350.49 - 68789.625,-39354.58,-0.57210046,26350.49,68789.625,39937.777,-10502.732,-0.2629774,45427.973,-15992.928,-0.35205022,560477241344,2,19041156
BTC,"Mon, 16 May 2022 07:22:42 GMT",29412.576,-515.4004,-1.7221327,38259.442,1652685660,29412.576,31206.668,29412.576 - 31206.668,29641660416,29641660416,29641660416,29504210741,47400632814,3062.086,0.116206035,26350.49 - 68789.625,-39377.047,-0.5724271,26350.49,68789.625,39937.777,-10525.201,-0.26353997,45427.973,-16015.396,-0.3525448,560049422336,2,19041156
